# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed Sep 25 23:42:45 CEST 2019
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Maiz-Apellaniz and Weiler 2018)
# TESS + 2MASS (Vegamags) + Kepler + SDSS <i>griz</i> + DDO51 (in ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
,Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,TESSmag,Jmag,Hmag,Ksmag,Keplermag,gmag,rmag,imag,zmag,DDO51_finfmag,Gmag,G_BPbrmag,G_BPftmag,G_RPmag
428,0.0152,0.015080000000000001,9.0,2.3095400333000002,2.5796999931,2.134,3.864,3.4908,-0.18100000000000002,8,0.603,0.8540000000000001,295.77,145.23,0,-5.2e-07,0.0,0.6696,0.3127,0.003948,0.002391,0.006166,-1.0,0.01766,-4.89,-3.9739999999999998,-6.865,-7.772,-8.182,-1.925,1.36,-0.22,-2.91,-4.255,0.54,-2.255,0.636,0.662,-3.718
429,0.0152,0.015080000000000001,9.0,2.309540987,2.5796999931,2.134,3.7510000000000003,3.5053,-0.01,8,0.603,0.8540000000000001,204.44,105.54,1,-1.6100000000000003e-07,0.0,0.6696,0.3127,0.003947,0.002391,0.006166,-1.0,0.01766,-4.606,-4.021,-6.537000000000001,-7.428999999999999,-7.809,-2.1590000000000003,0.747,-0.7070000000000001,-3.1319999999999997,-4.281000000000001,-0.061,-2.437,0.10800000000000001,0.141,-3.8280000000000003
430,0.0152,0.015080000000000001,9.0,2.3095428944,2.5797002316,2.133,3.571,3.5284,0.262,8,0.604,0.853,113.65,63.53,1,-4.82e-08,0.0,0.6696,0.3127,0.003946,0.002391,0.006166,-1.0,0.01766,-4.156000000000001,-4.034,-6.01,-6.88,-7.209,-2.497,-0.245,-1.624,-3.388,-4.228,-0.929,-2.6919999999999997,-0.84,-0.7959999999999999,-3.9339999999999997
431,0.0152,0.015080000000000001,9.0,2.3095459938,2.5797002316,2.131,3.513,3.5357,0.348,8,0.604,0.853,94.38,54.1,1,-3.8100000000000004e-08,0.0,0.6696,0.3127,0.003943,0.002391,0.006166,-1.0,0.01766,-4.013,-3.989,-5.8420000000000005,-6.702000000000001,-7.017,-2.542,-0.451,-1.838,-3.3939999999999997,-4.15,-1.079,-2.715,-1.054,-1.008,-3.908
432,0.0152,0.015080000000000001,9.0,2.3095502853,2.57970047,2.129,3.565,3.529,0.26899999999999996,8,0.604,0.852,111.93,62.69,1,-4.74e-08,0.0,0.6696,0.3127,0.003939,0.002391,0.006166,-1.0,0.01765,-4.143,-4.031000000000001,-5.995,-6.864,-7.192,-2.501,-0.265,-1.643,-3.39,-4.223,-0.9440000000000001,-2.694,-0.86,-0.815,-3.9330000000000003
433,0.0152,0.015080000000000001,9.0,2.309555769,2.57970047,2.126,3.6639999999999997,3.5164,0.11900000000000001,8,0.604,0.851,154.51,82.82,1,-7.15e-08,0.0,0.6696,0.3127,0.003934,0.002391,0.006166,-1.0,0.01765,-4.388999999999999,-4.047,-6.284,-7.165,-7.521,-2.344,0.242,-1.165,-3.286,-4.283,-0.524,-2.58,-0.36700000000000005,-0.327,-3.903
434,0.0152,0.015080000000000001,9.0,2.3095626831000002,2.5797007084,2.122,3.758,3.5043,-0.024,8,0.605,0.8490000000000001,210.26,108.07,1,-1.7600000000000001e-07,0.0,0.6697,0.3127,0.003926,0.002391,0.006166,-1.0,0.01764,-4.624,-4.016,-6.558,-7.4510000000000005,-7.834,-2.14,0.7959999999999999,-0.665,-3.115,-4.2780000000000005,-0.015,-2.4219999999999997,0.152,0.18600000000000003,-3.818
435,0.0152,0.015080000000000001,9.0,2.3095710278,2.5797009468,2.1180000000000003,3.821,3.4962,-0.121,8,0.605,0.847,259.04,129.4,1,-3.43e-07,0.0,0.6697,0.3127,0.003915999999999999,0.002391,0.006166,-1.0,0.01763,-4.783,-3.99,-6.744,-7.644,-8.043,-2.006,1.148,-0.377,-2.99,-4.263999999999999,0.326,-2.318,0.461,0.49,-3.7560000000000002
436,0.0152,0.015080000000000001,9.0,2.3095808029,2.5797014236,2.113,3.853,3.4922,-0.16899999999999998,8,0.605,0.8440000000000001,287.71,141.66,0,-4.8e-07,0.0,0.6698,0.3126,0.0039030000000000002,0.002392,0.006166,-1.0,0.01762,-4.863,-3.9789999999999996,-6.835,-7.739,-8.147,-1.9469999999999998,1.306,-0.26,-2.931,-4.258,0.485,-2.271,0.5920000000000001,0.618,-3.7289999999999996
437,0.0152,0.015080000000000001,9.0,2.3095920086,2.5797016621,2.1069999999999998,3.865,3.4907,-0.18899999999999997,8,0.606,0.84,299.65,146.69,0,-5.49e-07,0.0,0.6698,0.3126,0.003887,0.002392,0.006166,-1.0,0.0176,-4.893,-3.975,-6.869,-7.775,-8.186,-1.9240000000000002,1.367,-0.21600000000000003,-2.909,-4.255,0.546,-2.254,0.6409999999999999,0.667,-3.718
438,0.0152,0.015080000000000001,9.0,2.3096051215999998,2.5797021388999997,2.101,3.87,3.4913,-0.192,8,0.607,0.84,301.82,147.56,0,-5.78e-07,0.0,0.6699,0.3125,0.003865,0.002392,0.006166,-1.0,0.017580000000000002,-4.905,-3.998,-6.879,-7.784,-8.195,-1.953,1.33,-0.25,-2.937,-4.2780000000000005,0.507,-2.281,0.607,0.633,-3.7430000000000003
439,0.0152,0.015080000000000001,9.0,2.30960536,2.5797021388999997,2.1,3.8819999999999997,3.4888,-0.214,8,0.607,0.966,316.48,153.74,0,-6.559999999999999e-07,0.0,0.6677,0.314,0.004462,0.002384,0.006162,-1.0,0.01821,-4.934,-3.986,-6.919,-7.8260000000000005,-8.238999999999999,-1.9180000000000001,1.4040000000000001,-0.19899999999999998,-2.8989999999999996,-4.266,0.585,-2.252,0.6629999999999999,0.6890000000000001,-3.722
440,0.0152,0.015080000000000001,9.0,2.3096063137000002,2.5797021388999997,2.1,3.7680000000000002,3.5031,-0.044000000000000004,8,0.607,0.965,219.16,111.89,1,-2.03e-07,0.0,0.6677,0.314,0.004461,0.002384,0.006162,-1.0,0.01821,-4.651,-4.013,-6.5889999999999995,-7.483,-7.867999999999999,-2.119,0.855,-0.614,-3.096,-4.277,0.040999999999999995,-2.406,0.20600000000000002,0.23800000000000002,-3.81
441,0.0152,0.015080000000000001,9.0,2.3096082211,2.5797021388999997,2.0980000000000003,3.59,3.5255,0.22399999999999998,8,0.607,0.965,122.91,67.87,1,-5.49e-08,0.0,0.6678,0.314,0.004459,0.002384,0.006162,-1.0,0.01821,-4.205,-4.0360000000000005,-6.069,-6.94,-7.276,-2.46,-0.133,-1.518,-3.365,-4.24,-0.8370000000000001,-2.6639999999999997,-0.731,-0.687,-3.926
442,0.0152,0.015080000000000001,9.0,2.3096110821,2.5797021388999997,2.097,3.532,3.5328,0.31,8,0.607,0.9640000000000001,102.0,57.76,1,-4.3300000000000004e-08,0.0,0.6678,0.314,0.004456,0.002384,0.006162,-1.0,0.01821,-4.06,-4.0,-5.899,-6.763,-7.084,-2.517,-0.365,-1.7469999999999999,-3.386,-4.1739999999999995,-1.016,-2.699,-0.9640000000000001,-0.9179999999999999,-3.912
443,0.0152,0.015080000000000001,9.0,2.3096151352,2.5797023773,2.094,3.5839999999999996,3.5264,0.233,8,0.607,0.963,120.63,66.76,1,-5.39e-08,0.0,0.6678,0.314,0.004452,0.002384,0.006162,-1.0,0.0182,-4.189,-4.034,-6.051,-6.921,-7.255,-2.469,-0.16399999999999998,-1.547,-3.37,-4.236000000000001,-0.862,-2.6710000000000003,-0.7609999999999999,-0.7170000000000001,-3.927
444,0.0152,0.015080000000000001,9.0,2.3096206188,2.5797026157,2.0909999999999997,3.681,3.5144,0.087,8,0.607,0.9620000000000001,165.01,87.52,1,-8.29e-08,0.0,0.6678,0.314,0.004446,0.002385,0.006162,-1.0,0.0182,-4.4319999999999995,-4.048,-6.332999999999999,-7.216,-7.577000000000001,-2.315,0.331,-1.083,-3.264,-4.288,-0.445,-2.559,-0.282,-0.243,-3.895
445,0.0152,0.015080000000000001,9.0,2.3096272945,2.5797026157,2.086,3.773,3.5033,-0.051,8,0.608,0.96,222.06,113.11,1,-2.17e-07,0.0,0.6678,0.314,0.004438,0.002385,0.006162,-1.0,0.01819,-4.663,-4.0280000000000005,-6.6,-7.494,-7.879,-2.137,0.836,-0.635,-3.114,-4.293,0.021,-2.423,0.18600000000000003,0.21899999999999997,-3.826
446,0.0152,0.015080000000000001,9.0,2.3096351624,2.5797028542,2.081,3.8360000000000003,3.4961,-0.14300000000000002,8,0.608,0.958,270.91,134.28,1,-4.1700000000000004e-07,0.0,0.6679,0.314,0.004427,0.002385,0.006162,-1.0,0.01818,-4.819,-4.018,-6.778,-7.678999999999999,-8.08,-2.03,1.141,-0.392,-3.015,-4.294,0.316,-2.342,0.45,0.478,-3.783
447,0.0152,0.015080000000000001,9.0,2.3096446991,2.579703331,2.075,3.867,3.4929,-0.18899999999999997,8,0.609,0.955,298.75,146.09,0,-5.81e-07,0.01,0.6679,0.3139,0.004414,0.002385,0.006162,-1.0,0.01816,-4.898,-4.019,-6.865,-7.769,-8.179,-1.9909999999999999,1.2670000000000001,-0.304,-2.977,-4.2989999999999995,0.439,-2.314,0.552,0.578,-3.7710000000000004
448,0.0152,0.015080000000000001,9.0,2.3096556664,2.5797035694,2.068,3.88,3.4922,-0.205,8,0.609,0.951,309.51,150.58,0,-6.64e-07,0.01,0.668,0.3139,0.004397,0.002385,0.006162,-1.0,0.01814,-4.928999999999999,-4.029,-6.897,-7.8020000000000005,-8.214,-1.99,1.2930000000000001,-0.289,-2.9760000000000004,-4.31,0.46399999999999997,-2.316,0.5710000000000001,0.597,-3.7769999999999997
449,0.0152,0.015080000000000001,9.0,2.3096683025,2.5797040462000003,2.061,3.885,3.4926,-0.21,8,0.61,0.95,312.56,151.81,0,-7.05e-07,0.01,0.6681,0.3138,0.004375,0.002385,0.006163,-1.0,0.018119999999999997,-4.942,-4.0489999999999995,-6.9079999999999995,-7.812,-8.225,-2.0140000000000002,1.265,-0.316,-3.0010000000000003,-4.33,0.433,-2.339,0.544,0.57,-3.799
450,0.0152,0.015080000000000001,9.0,2.3096685409999997,2.5797040462000003,2.06,3.9010000000000002,3.4904,-0.23600000000000002,8,0.61,1.082,333.59,155.76,0,-8.4e-07,0.0,0.6658,0.3154,0.004997,0.0023769999999999998,0.006157,7.6770000000000005,0.01879,-4.984,-4.907,-6.684,-7.681,-8.097999999999999,-3.6510000000000002,-1.5419999999999998,-3.517,-4.289,-5.0,-1.787,-3.773,-2.532,-2.481,-4.843999999999999
451,0.0152,0.015080000000000001,9.0,2.3096694946,2.5797040462000003,2.06,3.7880000000000003,3.5033,-0.071,8,0.61,1.082,257.09,128.09,1,-2.62e-07,0.0,0.6658,0.3154,0.0049960000000000004,0.0023769999999999998,0.006157,7.675,0.01879,-4.7,-4.676,-6.3870000000000005,-7.36,-7.751,-3.469,-1.4969999999999999,-3.375,-4.081,-4.742,-1.73,-3.5810000000000004,-2.4219999999999997,-2.371,-4.619
452,0.0152,0.015080000000000001,9.0,2.3096714019999998,2.5797040462000003,2.0580000000000003,3.611,3.5237,0.187,8,0.61,1.081,171.3,94.43,1,-4.22e-08,0.0,0.6658,0.3154,0.004993,0.0023769999999999998,0.006157,7.672999999999999,0.01879,-4.258,-4.331,-5.938,-6.858,-7.207000000000001,-3.201,-1.436,-3.158,-3.7739999999999996,-4.354,-1.6640000000000001,-3.3,-2.259,-2.207,-4.285
453,0.0152,0.015080000000000001,9.0,2.3096742630000002,2.5797040462000003,2.056,3.553,3.5305,0.272,8,0.61,1.081,150.81,85.8,1,-2.3100000000000002e-08,0.0,0.6658,0.3154,0.00499,0.0023769999999999998,0.006157,7.667999999999999,0.01878,-4.111000000000001,-4.22,-5.792000000000001,-6.692,-7.027,-3.114,-1.411,-3.0839999999999996,-3.674,-4.228,-1.643,-3.208,-2.2030000000000003,-2.151,-4.176
454,0.0152,0.015080000000000001,9.0,2.3096785545,2.5797042847,2.052,3.6039999999999996,3.5242,0.195,8,0.61,1.079,171.84,94.61,1,-3.95e-08,0.0,0.6658,0.3154,0.004985,0.0023769999999999998,0.006157,7.662000000000001,0.01878,-4.239,-4.315,-5.919,-6.8389999999999995,-7.186,-3.1860000000000004,-1.425,-3.1439999999999997,-3.758,-4.336,-1.653,-3.284,-2.247,-2.195,-4.268
455,0.0152,0.015080000000000001,9.0,2.3096837997,2.5797045231,2.048,3.699,3.5122,0.051,8,0.611,1.078,217.78,112.98,1,-1.0699999999999999e-07,0.0,0.6658,0.3154,0.004978,0.0023769999999999998,0.006157,7.654,0.01877,-4.477,-4.4910000000000005,-6.1579999999999995,-7.114,-7.484,-3.32,-1.445,-3.252,-3.9139999999999997,-4.538,-1.669,-3.425,-2.323,-2.272,-4.439
456,0.0152,0.015080000000000001,9.0,2.3096907139,2.5797047615,2.043,3.7889999999999997,3.5,-0.08900000000000001,8,0.611,1.0759999999999998,273.94,134.15,1,-2.7600000000000004e-07,0.0,0.6659,0.3154,0.004968,0.002378,0.006157,7.642,0.01876,-4.703,-4.66,-6.392,-7.375,-7.771,-3.4410000000000003,-1.43,-3.339,-4.059,-4.7330000000000005,-1.662,-3.555,-2.376,-2.325,-4.602
457,0.0152,0.015080000000000001,9.0,2.3096988201,2.5797049999,2.036,3.85,3.491,-0.187,8,0.611,1.073,322.99,151.72,0,-5.26e-07,0.0,0.6659,0.3153,0.004957,0.002378,0.006157,7.627999999999999,0.01875,-4.856,-4.775,-6.555,-7.555,-7.968,-3.52,-1.41,-3.39,-4.157,-4.865,-1.652,-3.641,-2.405,-2.354,-4.711
458,0.0152,0.015080000000000001,9.0,2.3097083569,2.5797052383000003,2.029,3.8810000000000002,3.4855,-0.24100000000000002,8,0.612,1.07,356.27,163.21,0,-7.35e-07,0.0,0.666,0.3153,0.004942,0.002378,0.006157,7.608,0.01873,-4.931,-4.825,-6.63,-7.644,-8.064,-3.554,-1.405,-3.41,-4.199,-4.925,-1.6469999999999998,-3.679,-2.416,-2.365,-4.7589999999999995
459,0.0152,0.015080000000000001,9.0,2.3097195625,2.5797054768,2.02,3.892,3.4823,-0.267,8,0.612,1.0659999999999998,377.81,170.44,0,-8.45e-07,0.0,0.666,0.3153,0.004924,0.002378,0.006157,7.582999999999999,0.01871,-4.96,-4.837,-6.6579999999999995,-7.681,-8.104,-3.556,-1.382,-3.404,-4.206,-4.942,-1.624,-3.6830000000000003,-2.404,-2.354,-4.77
460,0.0152,0.015080000000000001,9.0,2.3097321987,2.5797059536,2.01,3.897,3.4751,-0.303,8,0.613,1.067,396.01,176.41,0,-9.279999999999999e-07,0.0,0.6661,0.3152,0.004902,0.002379,0.006157999999999999,7.5489999999999995,0.018690000000000002,-4.9719999999999995,-4.815,-6.672000000000001,-7.706,-8.139,-3.511,-1.273,-3.3369999999999997,-4.173,-4.9319999999999995,-1.518,-3.6430000000000002,-2.324,-2.273,-4.744
461,0.0152,0.015080000000000001,9.0,2.3097324371,2.5797059536,2.01,3.9189999999999996,3.4768,-0.318,8,0.613,1.202,416.97,183.37,0,-1.14e-06,0.04,0.6637,0.3169,0.005543,0.00237,0.006151,8.067,0.01938,-5.026,-4.9030000000000005,-6.696000000000001,-7.696000000000001,-8.162,-3.609,-1.4709999999999999,-3.418,-4.268,-5.024,-1.7469999999999999,-3.738,-2.427,-2.378,-4.837
462,0.0152,0.015080000000000001,9.0,2.3097333908,2.5797059536,2.009,3.805,3.494,-0.136,8,0.613,1.2009999999999998,321.38,150.8,1,-3.48e-07,0.01,0.6637,0.3169,0.005542,0.00237,0.006151,8.067,0.01938,-4.743,-4.718999999999999,-6.4239999999999995,-7.394,-7.816,-3.489,-1.5190000000000001,-3.359,-4.112,-4.806,-1.7630000000000001,-3.6060000000000003,-2.408,-2.3569999999999998,-4.662
463,0.0152,0.015080000000000001,9.0,2.3097350597,2.5797059536,2.006,3.6289999999999996,3.5207,0.146,8,0.613,1.2009999999999998,214.91,111.46,1,-5.54e-08,0.0,0.6637,0.3169,0.005539,0.00237,0.006151,8.065,0.01938,-4.303999999999999,-4.395,-5.976,-6.8839999999999995,-7.254,-3.2569999999999997,-1.518,-3.201,-3.8289999999999997,-4.43,-1.7380000000000002,-3.358,-2.3080000000000003,-2.2569999999999997,-4.349
464,0.0152,0.015080000000000001,9.0,2.3097379208,2.5797061919999997,2.002,3.57,3.5293,0.239,8,0.613,1.2,189.01,101.19,1,-3e-08,0.0,0.6637,0.3169,0.005535,0.00237,0.006151,8.062999999999999,0.01937,-4.156000000000001,-4.288,-5.827999999999999,-6.712000000000001,-7.063,-3.18,-1.514,-3.1430000000000002,-3.735,-4.303999999999999,-1.735,-3.2760000000000002,-2.271,-2.219,-4.245
465,0.0152,0.015080000000000001,9.0,2.3097419739,2.5797061919999997,1.996,3.6210000000000004,3.5208,0.153,8,0.613,1.198,215.3,111.52,1,-5.16e-08,0.0,0.6637,0.3169,0.005528,0.00237,0.006151,8.06,0.01937,-4.282,-4.374,-5.954,-6.8629999999999995,-7.231,-3.236,-1.499,-3.18,-3.8080000000000003,-4.408,-1.7180000000000002,-3.3369999999999997,-2.2880000000000003,-2.237,-4.328
466,0.0152,0.015080000000000001,9.0,2.3097472191,2.5797064304,1.989,3.714,3.5052,-0.005,8,0.614,1.197,272.11,132.87,1,-1.4e-07,0.0,0.6638,0.3169,0.005520000000000001,0.00237,0.006151,8.056000000000001,0.01936,-4.516,-4.54,-6.192,-7.14,-7.537999999999999,-3.3480000000000003,-1.476,-3.253,-3.95,-4.605,-1.706,-3.458,-2.324,-2.274,-4.487
467,0.0152,0.015080000000000001,9.0,2.3097536564,2.5797066688999997,1.98,3.803,3.4897,-0.157,8,0.614,1.194,341.22,157.35,0,-3.6299999999999995e-07,0.01,0.6638,0.3168,0.005509,0.00237,0.006151,8.051,0.01934,-4.737,-4.697,-6.421,-7.401,-7.829,-3.4530000000000003,-1.4469999999999998,-3.312,-4.083,-4.791,-1.693,-3.573,-2.352,-2.301,-4.637
468,0.0152,0.015080000000000001,9.0,2.3097612858,2.5797069073,1.969,3.862,3.4783,-0.265,8,0.614,1.1909999999999998,401.53,177.63,0,-6.96e-07,0.02,0.6639,0.3168,0.005495,0.0023710000000000003,0.006151,8.044,0.01933,-4.885,-4.79,-6.567,-7.564,-8.016,-3.5060000000000002,-1.393,-3.325,-4.157,-4.905,-1.659,-3.633,-2.3409999999999997,-2.292,-4.724
469,0.0152,0.015080000000000001,9.0,2.3097705841,2.5797071457,1.956,3.891,3.471,-0.326,8,0.615,1.187,442.76,190.94,0,-9.78e-07,0.02,0.6639,0.3168,0.005478,0.0023710000000000003,0.006151,8.035,0.01931,-4.959,-4.828,-6.6370000000000005,-7.64,-8.103,-3.52,-1.3459999999999999,-3.315,-4.186,-4.956,-1.624,-3.653,-2.318,-2.269,-4.76
470,0.0152,0.015080000000000001,9.0,2.3097813128999998,2.5797073841,1.9409999999999998,3.9019999999999997,3.466,-0.36,8,0.615,1.183,469.98,199.42,0,-1.14e-06,0.03,0.664,0.3167,0.005456,0.0023710000000000003,0.006152,8.024,0.01929,-4.986000000000001,-4.834,-6.666,-7.67,-8.142000000000001,-3.508,-1.287,-3.287,-4.183,-4.97,-1.5719999999999998,-3.6439999999999997,-2.279,-2.23,-4.762
471,0.0152,0.015080000000000001,9.0,2.3097934723,2.5797078609,1.9240000000000002,3.906,3.4577,-0.401,8,0.616,1.185,493.35,206.51,0,-1.27e-06,0.04,0.6641,0.3166,0.00543,0.0023710000000000003,0.006152,8.01,0.01926,-4.996,-4.812,-6.683,-7.684,-8.17,-3.4589999999999996,-1.159,-3.21,-4.147,-4.962,-1.456,-3.6,-2.185,-2.136,-4.736000000000001
472,0.0152,0.015080000000000001,9.0,2.3097937106999997,2.5797078609,1.9240000000000002,3.9330000000000003,3.4569,-0.431,8,0.616,1.3219999999999998,525.44,216.5,0,-1.65e-06,0.14,0.6616,0.3185,0.006094,0.002362,0.006144,8.272,0.01998,-5.063,-4.775,-6.666,-7.681,-8.23,-3.3989999999999996,-1.083,-3.122,-4.1080000000000005,-4.944,-1.4409999999999998,-3.5410000000000004,-2.086,-2.0380000000000003,-4.699
473,0.0152,0.015080000000000001,9.0,2.3097946644,2.5797078609,1.923,3.82,3.4757,-0.243,8,0.616,1.3219999999999998,404.74,177.97,0,-5.01e-07,0.04,0.6616,0.3185,0.006092,0.002362,0.006144,8.272,0.01998,-4.78,-4.678999999999999,-6.442,-7.431,-7.905,-3.386,-1.29,-3.1830000000000003,-4.047,-4.803,-1.588,-3.515,-2.205,-2.156,-4.614
474,0.0152,0.015080000000000001,9.0,2.3097963333,2.5797078609,1.921,3.6460000000000004,3.5045,0.046,8,0.616,1.321,271.19,131.75,1,-8e-08,0.0,0.6616,0.3184,0.006089,0.002362,0.006144,8.271,0.01998,-4.343999999999999,-4.387,-6.016,-6.952000000000001,-7.361000000000001,-3.195,-1.3519999999999999,-3.0860000000000003,-3.8,-4.456,-1.597,-3.306,-2.167,-2.117,-4.336
475,0.0152,0.015080000000000001,9.0,2.3097991943,2.5797078609,1.919,3.5860000000000003,3.5138,0.142,8,0.616,1.321,237.68,119.3,1,-4.29e-08,0.0,0.6616,0.3184,0.006085,0.002362,0.006144,8.27,0.019969999999999998,-4.195,-4.277,-5.8660000000000005,-6.779,-7.17,-3.115,-1.348,-3.032,-3.7030000000000003,-4.328,-1.5830000000000002,-3.221,-2.133,-2.083,-4.23
476,0.0152,0.015080000000000001,9.0,2.309803009,2.5797080994,1.915,3.636,3.5042,0.053,8,0.617,1.319,269.72,131.14,1,-7.38e-08,0.0,0.6616,0.3184,0.006079,0.002363,0.006144,8.267999999999999,0.01996,-4.321000000000001,-4.363,-5.992999999999999,-6.928999999999999,-7.337999999999999,-3.1710000000000003,-1.3259999999999998,-3.0610000000000004,-3.7760000000000002,-4.4319999999999995,-1.571,-3.282,-2.142,-2.092,-4.312
477,0.0152,0.015080000000000001,9.0,2.3098080158000003,2.5797083378,1.91,3.7289999999999996,3.4871,-0.109,8,0.617,1.317,338.48,155.44,0,-1.99e-07,0.01,0.6616,0.3184,0.00607,0.002363,0.006144,8.265,0.01996,-4.552,-4.524,-6.229,-7.1979999999999995,-7.64,-3.2760000000000002,-1.2930000000000001,-3.115,-3.911,-4.624,-1.5619999999999998,-3.397,-2.165,-2.115,-4.465
478,0.0152,0.015080000000000001,9.0,2.3098144531,2.5797083378,1.9040000000000001,3.8160000000000003,3.4704,-0.264,8,0.617,1.315,420.76,182.91,0,-5.079999999999999e-07,0.04,0.6617,0.3184,0.00606,0.002363,0.006144,8.262,0.01994,-4.769,-4.65,-6.43,-7.422000000000001,-7.9,-3.342,-1.21,-3.123,-4.011,-4.781000000000001,-1.517,-3.475,-2.138,-2.089,-4.583
479,0.0152,0.015080000000000001,9.0,2.3098220825,2.5797085762000003,1.8969999999999998,3.8739999999999997,3.4581,-0.373,8,0.618,1.3119999999999998,490.85,205.19,0,-9.61e-07,0.08,0.6617,0.3183,0.006046,0.002363,0.006144,8.258,0.01993,-4.915,-4.718,-6.567,-7.563,-8.076,-3.364,-1.104,-3.1010000000000004,-4.058,-4.874,-1.44,-3.5039999999999996,-2.085,-2.036,-4.644
480,0.0152,0.015080000000000001,9.0,2.3098311424,2.579709053,1.8880000000000001,3.903,3.4503,-0.435,8,0.618,1.308,536.77,219.26,0,-1.34e-06,0.11,0.6618,0.3183,0.00603,0.002363,0.006145,8.253,0.01991,-4.987,-4.716,-6.611000000000001,-7.61,-8.148,-3.3289999999999997,-0.983,-3.035,-4.042,-4.89,-1.3430000000000002,-3.4760000000000004,-1.9969999999999999,-1.949,-4.638
481,0.0152,0.015080000000000001,9.0,2.3098416328,2.5797092915,1.8780000000000001,3.9139999999999997,3.4451,-0.47,8,0.619,1.304,565.04,227.65,0,-3.63e-09,0.0,0.6619,0.3182,0.00601,0.002364,0.006145,8.247,0.01989,-5.013999999999999,-4.895,-6.736000000000001,-7.685,-8.166,-3.522,-1.207,-3.225,-4.221,-5.056,-1.547,-3.67,-2.211,-2.162,-4.816
482,0.0152,0.015080000000000001,9.0,2.3098535538,2.5797095299,1.868,3.918,3.4445,-0.479,8,0.619,1.3090000000000002,587.78,234.25,0,-4.6100000000000004e-09,0.0,0.662,0.3182,0.005987,0.002364,0.006145,8.238999999999999,0.01986,-5.026,-4.904,-6.747999999999999,-7.697,-8.177999999999999,-3.529,-1.207,-3.2310000000000003,-4.229,-5.066,-1.547,-3.678,-2.215,-2.166,-4.825
483,0.0152,0.015080000000000001,9.0,2.3098537922,2.5797095299,1.867,3.95,3.4349,-0.5489999999999999,8,0.619,1.4480000000000002,633.08,247.66,0,-1.06e-07,0.01,0.6593,0.3201,0.006664,0.002355,0.006137,8.416,0.0206,-5.105,-4.982,-6.822,-7.7410000000000005,-8.23,-3.588,-1.252,-3.258,-4.296,-5.156000000000001,-1.6130000000000002,-3.741,-2.241,-2.1919999999999997,-4.9
484,0.0152,0.015080000000000001,9.0,2.3098547459,2.5797097683000003,1.867,3.8369999999999997,3.4547,-0.35700000000000004,8,0.619,1.4480000000000002,487.47,203.53,0,-7.13e-07,0.09,0.6593,0.32,0.006663,0.002355,0.006137,8.416,0.0206,-4.822,-4.614,-6.449,-7.434,-7.952000000000001,-3.2539999999999996,-1.0190000000000001,-2.9760000000000004,-3.952,-4.776,-1.3630000000000002,-3.3960000000000004,-1.966,-1.9169999999999998,-4.54
485,0.0152,0.015080000000000001,9.0,2.3098564148,2.5797097683000003,1.8659999999999999,3.6639999999999997,3.485,-0.063,8,0.619,1.4469999999999998,327.38,150.95,1,-1.15e-07,0.01,0.6594,0.32,0.006659999999999999,0.002355,0.006137,8.415,0.0206,-4.39,-4.367,-6.06,-7.025,-7.474,-3.117,-1.16,-2.945,-3.753,-4.4719999999999995,-1.4280000000000002,-3.239,-2.001,-1.952,-4.309
486,0.0152,0.015080000000000001,9.0,2.3098590374000003,2.5797097683000003,1.864,3.6039999999999996,3.4953,0.038,8,0.62,1.446,286.08,136.39,1,-6.08e-08,0.01,0.6594,0.32,0.0066549999999999995,0.002355,0.006137,8.414,0.0206,-4.239,-4.26,-5.9110000000000005,-6.858,-7.287999999999999,-3.042,-1.161,-2.903,-3.66,-4.3469999999999995,-1.413,-3.158,-1.976,-1.926,-4.207
487,0.0152,0.015080000000000001,9.0,2.3098628521,2.5797100067,1.8619999999999999,3.654,3.4861,-0.049,8,0.62,1.445,323.67,149.6,1,-1.04e-07,0.01,0.6594,0.32,0.0066489999999999995,0.002355,0.006137,8.413,0.02059,-4.364,-4.348,-6.0360000000000005,-6.999,-7.445,-3.102,-1.153,-2.9339999999999997,-3.735,-4.45,-1.419,-3.2230000000000003,-1.992,-1.942,-4.291
